transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,property_valuation,comparison_date,recency
16531,83,2263,2017-11-25,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2004-08-07 00:00:00,1408.91,Female,79.0,1987-02-06 00:00:00,36.0,Professor,Argiculture,Mass Customer,N,Yes,21.0,71109 Vernon Way,3350.0,VIC,4.0,2017-12-30,35.0
17715,67,3211,2017-11-25,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1991-08-05 00:00:00,690.49,Female,52.0,1993-06-12 00:00:00,30.0,Automation Specialist II,Health,High Net Worth,N,Yes,7.0,68486 Anderson Alley,3083.0,VIC,8.0,2017-12-30,35.0
18252,75,3012,2017-11-25,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2003-09-09 00:00:00,1010.02,U,81.0,00:00:00,0.0,Technical Writer,IT,Mass Customer,N,Yes,0.0,8003 Pepper Wood Way,3250.0,VIC,2.0,2017-12-30,35.0
1264,99,3095,2017-11-24,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2001-11-25 00:00:00,189.27999999999997,Male,14.0,1998-10-11 00:00:00,24.0,Staff Accountant IV,Retail,High Net Worth,N,Yes,2.0,65620 Michigan Way,3141.0,VIC,10.0,2017-12-30,36.0
3651,91,2601,2017-11-24,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Female,48.0,1975-01-18 00:00:00,48.0,Software Engineer III,Financial Services,Affluent Customer,N,No,13.0,9 Cambridge Junction,2315.0,NSW,7.0,2017-12-30,36.0
4403,86,2693,2017-11-24,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,1994-07-12 00:00:00,309.80999999999995,Male,91.0,1968-04-11 00:00:00,55.0,Research Assistant III,Health,High Net Worth,N,Yes,16.0,03 Old Shore Terrace,4078.0,QLD,7.0,2017-12-30,36.0
5118,59,3331,2017-11-24,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1993-07-20 00:00:00,327.9799999999999,Female,18.0,1971-09-20 00:00:00,51.0,Technical Writer,Financial Services,Mass Customer,N,No,8.0,11 Hermina Junction,3219.0,VIC,3.0,2017-12-30,36.0
9728,78,2354,2017-11-24,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25 00:00:00,1055.82,Female,99.0,1958-12-19 00:00:00,64.0,Product Engineer,Retail,Mass Customer,N,No,17.0,9 Merrick Plaza,3138.0,VIC,8.0,2017-12-30,36.0
11390,0,2904,2017-11-24,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,2015-05-21 00:00:00,179.44,Female,26.0,1977-06-30 00:00:00,46.0,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes,11.0,25 Schlimgen Terrace,2211.0,NSW,9.0,2017-12-30,36.0
13006,21,2277,2017-11-24,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1994-09-09 00:00:00,1103.43,Female,44.0,1963-08-22 00:00:00,60.0,Cost Accountant,Financial Services,High Net Worth,N,Yes,7.0,09 Grim Lane,3752.0,VIC,4.0,2017-12-30,36.0
13488,16,3191,2017-11-24,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1996-04-05 00:00:00,182.81000000000017,Female,29.0,1959-07-08 00:00:00,64.0,Director of Sales,Financial Services,Affluent Customer,N,Yes,12.0,1 Jenifer Court,4280.0,QLD,4.0,2017-12-30,36.0
15574,90,3011,2017-11-24,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19 00:00:00,437.46,Female,84.0,1994-05-11 00:00:00,29.0,Staff Scientist,Financial Services,High Net Worth,N,No,3.0,54 Nevada Plaza,2096.0,NSW,12.0,2017-12-30,36.0
17131,95,2658,2017-11-24,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,1991-05-06 00:00:00,41.129999999999995,Female,82.0,1964-02-11 00:00:00,0.0,0,Manufacturing,Mass Customer,N,Yes,6.0,96 Dayton Park,2190.0,NSW,9.0,2017-12-30,36.0
17387,72,2410,2017-11-24,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2000-05-22 00:00:00,90.09999999999997,Female,75.0,1974-08-24 00:00:00,49.0,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21.0,75351 Ridgeview Lane,3181.0,VIC,11.0,2017-12-30,36.0
17599,75,2296,2017-11-24,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2006-05-22 00:00:00,1010.02,Female,16.0,2002-01-01 00:00:00,21.0,Geologist IV,Retail,Affluent Customer,N,No,1.0,23 Village Way,4215.0,QLD,9.0,2017-12-30,36.0
19277,72,2179,2017-11-24,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00,90.09999999999997,Male,15.0,1960-08-20 00:00:00,63.0,Desktop Support Technician,Manufacturing,Mass Customer,N,No,17.0,966 Emmet Trail,3015.0,VIC,10.0,2017-12-30,36.0
1371,100,3352,2017-11-23,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06 00:00:00,830.2399999999999,Male,14.0,1994-12-28 00:00:00,28.0,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0,29863 Waxwing Court,3056.0,VIC,5.0,2017-12-30,37.0
4023,1,2775,2017-11-23,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2012-09-15 00:00:00,448.67999999999995,Female,40.0,1966-12-02 00:00:00,56.0,Account Executive,Manufacturing,Mass Customer,N,Yes,7.0,75642 Kinsman Terrace,4014.0,QLD,8.0,2017-12-30,37.0
4919,78,2592,2017-11-23,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,1991-07-10 00:00:00,1055.82,Male,84.0,1995-06-19 00:00:00,28.0,Help Desk Operator,Financial Services,Mass Customer,N,Yes,1.0,303 Michigan Avenue,3977.0,VIC,5.0,2017-12-30,37.0
6682,6,3433,2017-11-23,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-02-07 00:00:00,91.15,Female,10.0,1998-04-28 00:00:00,25.0,Computer Systems Analyst II,Property,Mass Customer,N,No,2.0,82 Warrior Hill,3174.0,VIC,8.0,2017-12-30,37.0
7637,40,2297,2017-11-23,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-12 00:00:00,583.2700000000001,Female,16.0,1971-11-27 00:00:00,51.0,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19.0,834 Pierstorff Lane,4228.0,QLD,10.0,2017-12-30,37.0
8119,64,2184,2017-11-23,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,2012-05-18 00:00:00,872.8900000000001,Male,49.0,1971-12-05 00:00:00,51.0,Statistician III,Health,Mass Customer,N,No,11.0,396 Sachs Road,2147.0,NSW,8.0,2017-12-30,37.0
9491,47,3358,2017-11-23,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2012-06-04 00:00:00,189.27999999999997,Male,30.0,1973-09-17 00:00:00,49.0,Engineer I,Manufacturing,Affluent Customer,N,Yes,11.0,2170 Schiller Alley,2160.0,NSW,9.0,2017-12-30,37.0
10593,77,2770,2017-11-23,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2012-04-10 00:00:00,1660.88,Male,24.0,1977-01-30 00:00:00,46.0,VP Quality Control,Manufacturing,High Net Worth,N,Yes,13.0,3 Buena Vista Crossing,2444.0,NSW,6.0,2017-12-30,37.0
10961,33,3185,2017-11-23,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11 00:00:00,144.26,Male,25.0,1956-01-18 00:00:00,67.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,10.0,71 Hayes Circle,2320.0,NSW,7.0,2017-12-30,37.0
12370,84,3223,2017-11-23,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-08-07 00:00:00,75.48000000000002,U,44.0,00:00:00,0.0,Database Administrator III,IT,Mass Customer,N,Yes,0.0,93723 Old Gate Hill,2021.0,NSW,9.0,2017-12-30,37.0
13278,93,3399,2017-11-23,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03 00:00:00,834.9399999999999,Male,95.0,1996-05-10 00:00:00,27.0,VP Accounting,Financial Services,Mass Customer,N,No,2.0,2 Monterey Terrace,2120.0,NSW,9.0,2017-12-30,37.0
17595,10,3016,2017-11-23,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2006-10-01 00:00:00,1612.25,Male,25.0,1985-08-11 00:00:00,38.0,Analog Circuit Design manager,Financial Services,High Net Worth,N,No,11.0,7 Anzinger Drive,2745.0,NSW,10.0,2017-12-30,37.0
1205,44,2386,2017-11-22,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09 00:00:00,1660.88,Female,93.0,1997-07-06 00:00:00,26.0,Compensation Analyst,Financial Services,Mass Customer,N,No,2.0,1 Nova Avenue,2200.0,NSW,9.0,2017-12-30,38.0
2161,98,2694,2017-11-22,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16 00:00:00,143.35999999999999,Female,48.0,1985-12-28 00:00:00,37.0,Quality Engineer,Retail,Mass Customer,N,No,6.0,99565 Warrior Alley,4510.0,QLD,3.0,2017-12-30,38.0
2192,2,3469,2017-11-22,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2004-09-28 00:00:00,17.869999999999997,Female,90.0,1987-08-24 00:00:00,35.0,Nurse Practicioner,Health,Mass Customer,N,Yes,5.0,9 Maywood Point,4304.0,QLD,3.0,2017-12-30,38.0
3395,92,2584,2017-11-22,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21 00:00:00,1630.25,Female,86.0,1980-07-07 00:00:00,43.0,Technical Writer,Financial Services,High Net Worth,N,No,12.0,592 Oak Valley Center,2534.0,NSW,9.0,2017-12-30,38.0
4435,62,2682,2017-11-22,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,2013-03-12 00:00:00,409.8600000000001,Female,54.0,1987-11-01 00:00:00,35.0,Accountant III,Manufacturing,High Net Worth,N,Yes,20.0,446 Warrior Pass,4740.0,QLD,5.0,2017-12-30,38.0
5273,49,2399,2017-11-22,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,1998-12-17 00:00:00,327.9799999999999,Female,20.0,1980-06-11 00:00:00,43.0,Software Consultant,Manufacturing,High Net Worth,N,Yes,14.0,57 Debra Terrace,2259.0,NSW,6.0,2017-12-30,38.0
6602,2,2985,2017-11-22,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2004-09-28 00:00:00,17.869999999999997,Male,69.0,1986-10-14 00:00:00,36.0,Sales Representative,Retail,Affluent Customer,N,Yes,14.0,3 Mariners Cove Terrace,2216.0,NSW,10.0,2017-12-30,38.0
6965,41,2980,2017-11-22,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,1997-05-10 00:00:00,104.24000000000001,Female,27.0,1979-12-22 00:00:00,43.0,Chemical Engineer,Manufacturing,Mass Customer,N,No,4.0,6136 Farragut Plaza,3181.0,VIC,6.0,2017-12-30,38.0
7487,0,3124,2017-11-22,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,1991-05-06 00:00:00,50.66,Female,73.0,1981-02-03 00:00:00,42.0,Account Executive,Retail,High Net Worth,N,Yes,9.0,32 Elmside Point,2560.0,NSW,6.0,2017-12-30,38.0
8733,51,2300,2017-11-22,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1991-01-21 00:00:00,802.26,Male,20.0,1998-09-26 00:00:00,0.0,0,Financial Services,Mass Customer,N,Yes,3.0,2 Nova Street,4228.0,QLD,8.0,2017-12-30,38.0
8808,12,2097,2017-11-22,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17 00:00:00,1069.5500000000002,Male,38.0,1988-04-08 00:00:00,35.0,Recruiter,Telecommunications,Mass Customer,N,No,21.0,4081 Lighthouse Bay Alley,4053.0,QLD,9.0,2017-12-30,38.0
8902,80,2684,2017-11-22,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1998-12-16 00:00:00,139.2299999999999,Male,96.0,1964-03-14 00:00:00,59.0,Health Coach IV,Health,Mass Customer,N,Yes,12.0,111 Hooker Avenue,4860.0,QLD,2.0,2017-12-30,38.0
9914,3,3350,2017-11-22,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15 00:00:00,1702.5499999999997,Male,53.0,1975-05-29 00:00:00,48.0,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6.0,736 Ohio Court,2200.0,NSW,10.0,2017-12-30,38.0
10248,46,2329,2017-11-22,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2007-12-11 00:00:00,1215.34,Female,7.0,1957-12-19 00:00:00,65.0,Computer Systems Analyst II,IT,Affluent Customer,N,No,20.0,5 1st Park,2285.0,NSW,6.0,2017-12-30,38.0
11456,69,3339,2017-11-22,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02 00:00:00,198.22000000000003,Male,76.0,1986-05-08 00:00:00,37.0,Programmer Analyst III,Health,Mass Customer,N,No,21.0,38 Jackson Lane,3610.0,VIC,3.0,2017-12-30,38.0
11650,0,3035,2017-11-22,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00,133.38,Male,98.0,1980-04-15 00:00:00,43.0,Associate Professor,Health,High Net Worth,N,No,13.0,731 Haas Trail,2125.0,NSW,11.0,2017-12-30,38.0
13927,14,2578,2017-11-22,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,1995-10-24 00:00:00,737.1700000000001,Male,49.0,1991-02-27 00:00:00,32.0,Tax Accountant,Retail,High Net Worth,N,No,3.0,71725 Goodland Lane,4509.0,QLD,7.0,2017-12-30,38.0
14407,91,2382,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2000-11-03 00:00:00,25.08999999999999,Male,79.0,1971-07-05 00:00:00,52.0,Accounting Assistant III,Retail,Mass Customer,N,Yes,4.0,3 Riverside Drive,4034.0,QLD,8.0,2017-12-30,38.0
15798,14,2520,2017-11-22,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,1996-11-09 00:00:00,152.54999999999995,Male,71.0,1974-05-27 00:00:00,49.0,Accountant III,Retail,Affluent Customer,N,Yes,10.0,6188 Anniversary Circle,4551.0,QLD,6.0,2017-12-30,38.0
16420,58,2385,2017-11-22,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18 00:00:00,771.12,Male,70.0,1958-12-17 00:00:00,64.0,Dental Hygienist,Health,Mass Customer,N,No,8.0,1816 Monument Park,3074.0,VIC,7.0,2017-12-30,38.0
18246,33,2154,2017-11-22,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2008-03-19 00:00:00,199.0999999999999,Female,86.0,1980-01-08 00:00:00,43.0,Chemical Engineer,Manufacturing,High Net Worth,N,No,6.0,0799 Florence Street,2089.0,NSW,9.0,2017-12-30,38.0
18519,30,2728,2017-11-22,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10 00:00:00,456.44999999999993,Female,55.0,1959-03-26 00:00:00,64.0,Physical Therapy Assistant,IT,High Net Worth,N,No,19.0,512 Forest Run Center,3188.0,VIC,11.0,2017-12-30,38.0
19028,89,3261,2017-11-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,2005-05-10 00:00:00,1305.25,Male,6.0,1975-01-30 00:00:00,0.0,0,Property,Mass Customer,N,Yes,5.0,4591 Del Sol Court,2745.0,NSW,8.0,2017-12-30,38.0
19169,81,2901,2017-11-22,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,2015-08-02 00:00:00,64.50999999999999,Male,77.0,1995-06-11 00:00:00,0.0,0,Manufacturing,Mass Customer,N,Yes,6.0,848 Cascade Alley,4301.0,QLD,3.0,2017-12-30,38.0
19294,73,3098,2017-11-22,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31 00:00:00,1612.25,Female,77.0,1980-07-15 00:00:00,43.0,Dental Hygienist,Health,Mass Customer,N,No,12.0,148 Marcy Pass,4301.0,QLD,4.0,2017-12-30,38.0
116,72,2703,2017-11-21,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2011-01-10 00:00:00,90.09999999999997,Female,37.0,1980-04-12 00:00:00,0.0,0,Manufacturing,Affluent Customer,N,Yes,18.0,4826 Crowley Park,2779.0,NSW,7.0,2017-12-30,39.0
150,9,3067,2017-11-21,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,1994-09-09 00:00:00,75.13999999999999,Female,8.0,1991-01-13 00:00:00,32.0,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,9.0,2178 Washington Hill,3806.0,VIC,6.0,2017-12-30,39.0
697,29,2285,2017-11-21,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2000-11-03 00:00:00,834.9399999999999,Female,71.0,1973-10-27 00:00:00,49.0,Quality Control Specialist,Health,High Net Worth,N,No,5.0,018 Porter Court,3631.0,VIC,6.0,2017-12-30,39.0
1751,22,2730,2017-11-21,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1993-07-15 00:00:00,15.080000000000005,Male,15.0,1960-11-27 00:00:00,62.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11.0,63 International Drive,4165.0,QLD,7.0,2017-12-30,39.0
3036,27,2730,2017-11-21,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23 00:00:00,110.80999999999995,Male,15.0,1960-11-27 00:00:00,62.0,Senior Financial Analyst,Financial Services,Mass Customer,N,No,11.0,63 International Drive,4165.0,QLD,7.0,2017-12-30,39.0
4857,70,2601,2017-11-21,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,2015-04-11 00:00:00,198.29000000000002,Female,48.0,1975-01-18 00:00:00,48.0,Software Engineer III,Financial Services,Affluent Customer,N,No,13.0,9 Cambridge Junction,2315.0,NSW,7.0,2017-12-30,39.0
7015,92,3200,2017-11-21,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05 00:00:00,155.6500000000001,Female,51.0,1995-11-03 00:00:00,27.0,Environmental Tech,Manufacturing,Mass Customer,N,No,1.0,842 Texas Crossing,4130.0,QLD,7.0,2017-12-30,39.0
8132,22,2531,2017-11-21,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2010-05-05 00:00:00,143.82,Male,48.0,1981-08-20 00:00:00,42.0,Teacher,Property,High Net Worth,N,Yes,8.0,46 Dawn Way,2340.0,NSW,5.0,2017-12-30,39.0
8654,2,2855,2017-11-21,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2004-09-28 00:00:00,17.869999999999997,Female,81.0,1975-09-13 00:00:00,47.0,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes,17.0,9179 Esker Park,2155.0,NSW,10.0,2017-12-30,39.0
9518,72,2445,2017-11-21,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06 00:00:00,90.09999999999997,Male,46.0,1976-03-11 00:00:00,47.0,Quality Control Specialist,Retail,Affluent Customer,N,No,18.0,8147 Dapin Hill,2280.0,NSW,8.0,2017-12-30,39.0
10181,61,3305,2017-11-21,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1993-06-23 00:00:00,14.229999999999997,Male,25.0,1977-02-16 00:00:00,46.0,Senior Developer,Health,Mass Customer,N,Yes,11.0,873 Ludington Plaza,2204.0,NSW,10.0,2017-12-30,39.0
11983,56,2842,2017-11-21,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04 00:00:00,45.96000000000001,Female,80.0,1968-08-12 00:00:00,0.0,0,Health,Mass Customer,N,No,6.0,4589 Lien Terrace,2068.0,NSW,12.0,2017-12-30,39.0
12471,87,2492,2017-11-21,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20 00:00:00,1592.19,Male,35.0,1974-02-01 00:00:00,49.0,Design Engineer,Manufacturing,High Net Worth,N,No,9.0,46 Victoria Center,2770.0,NSW,9.0,2017-12-30,39.0
13452,53,3249,2017-11-21,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2010-08-20 00:00:00,693.76,Female,46.0,1981-08-23 00:00:00,42.0,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,14.0,49 Surrey Pass,2325.0,NSW,4.0,2017-12-30,39.0
14017,55,3444,2017-11-21,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21 00:00:00,1295.43,Female,75.0,1977-12-25 00:00:00,45.0,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7.0,672 Crowley Place,3043.0,VIC,8.0,2017-12-30,39.0
18857,1,2263,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2011-08-29 00:00:00,448.67999999999995,Female,79.0,1987-02-06 00:00:00,36.0,Professor,Argiculture,Mass Customer,N,Yes,21.0,71109 Vernon Way,3350.0,VIC,4.0,2017-12-30,39.0
701,51,2477,2017-11-20,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,1997-10-04 00:00:00,802.26,Male,25.0,1977-03-23 00:00:00,46.0,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10.0,9248 Sugar Terrace,2530.0,NSW,9.0,2017-12-30,40.0
1600,79,3228,2017-11-20,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09 00:00:00,737.5699999999999,Female,36.0,1964-08-16 00:00:00,59.0,Social Worker,Health,Mass Customer,N,No,13.0,751 Cordelia Terrace,2880.0,NSW,1.0,2017-12-30,40.0
2266,91,2732,2017-11-20,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26 00:00:00,25.08999999999999,Female,36.0,1961-03-01 00:00:00,62.0,Help Desk Operator,Health,Mass Customer,N,No,7.0,5705 Spaight Place,3067.0,VIC,9.0,2017-12-30,40.0
3582,47,3324,2017-11-20,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,2009-04-12 00:00:00,189.27999999999997,Male,32.0,1973-07-11 00:00:00,50.0,Research Nurse,Health,Mass Customer,N,Yes,10.0,4 Mayfield Center,3155.0,VIC,9.0,2017-12-30,40.0
4721,0,2692,2017-11-20,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1999-07-26 00:00:00,72.59999999999997,Female,57.0,1988-12-19 00:00:00,34.0,Research Associate,Health,High Net Worth,N,Yes,22.0,8658 Maple Wood Plaza,3020.0,VIC,7.0,2017-12-30,40.0
4813,79,2723,2017-11-20,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,1991-07-10 00:00:00,737.5699999999999,Female,71.0,1978-04-20 00:00:00,45.0,Associate Professor,Manufacturing,Mass Customer,N,Yes,18.0,8941 Harbort Point,2148.0,NSW,9.0,2017-12-30,40.0
4966,86,3202,2017-11-20,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2005-05-10 00:00:00,110.56,Male,74.0,1994-09-10 00:00:00,28.0,Office Assistant IV,Financial Services,Mass Customer,N,Yes,2.0,778 7th Parkway,2071.0,NSW,9.0,2017-12-30,40.0
5329,57,3220,2017-11-20,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1991-01-21 00:00:00,1630.25,Male,53.0,1972-07-26 00:00:00,51.0,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11.0,580 Blaine Center,2029.0,NSW,10.0,2017-12-30,40.0
5377,62,2357,2017-11-20,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23 00:00:00,179.44,Female,39.0,1962-10-15 00:00:00,60.0,Civil Engineer,Manufacturing,Mass Customer,N,No,6.0,9292 Mcguire Plaza,2073.0,NSW,12.0,2017-12-30,40.0
5699,22,2432,2017-11-20,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,2016-02-04 00:00:00,15.080000000000005,Female,67.0,1981-02-21 00:00:00,42.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5.0,37 Roth Place,2144.0,NSW,10.0,2017-12-30,40.0
6088,0,3197,2017-11-20,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,2005-10-22 00:00:00,167.20999999999998,Male,83.0,1976-02-18 00:00:00,47.0,Environmental Specialist,Health,High Net Worth,N,No,14.0,8 Havey Alley,2031.0,NSW,8.0,2017-12-30,40.0
6125,53,3352,2017-11-20,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09 00:00:00,693.76,Male,14.0,1994-12-28 00:00:00,28.0,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1.0,29863 Waxwing Court,3056.0,VIC,5.0,2017-12-30,40.0
7997,20,2454,2017-11-20,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,1999-06-23 00:00:00,195.33999999999992,Female,81.0,1960-02-13 00:00:00,63.0,Senior Sales Associate,Property,Mass Customer,N,Yes,12.0,15 Shelley Hill,2164.0,NSW,8.0,2017-12-30,40.0
8180,87,2489,2017-11-20,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25 00:00:00,471.6,Female,42.0,1976-06-12 00:00:00,47.0,Speech Pathologist,Retail,Mass Customer,N,No,15.0,9 Spaight Place,2102.0,NSW,9.0,2017-12-30,40.0
8756,24,2539,2017-11-20,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,2016-11-22 00:00:00,957.02,Male,68.0,1967-04-22 00:00:00,56.0,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,12.0,0166 Stephen Drive,2785.0,NSW,7.0,2017-12-30,40.0
9547,49,3306,2017-11-20,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04 00:00:00,133.38,Male,50.0,1991-05-17 00:00:00,32.0,Compensation Analyst,Financial Services,Mass Customer,N,No,7.0,518 Donald Street,2170.0,NSW,9.0,2017-12-30,40.0
11199,10,3225,2017-11-20,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03 00:00:00,1103.43,Male,19.0,1980-06-19 00:00:00,43.0,Chief Design Engineer,Health,Mass Customer,N,Yes,4.0,5 Iowa Road,2154.0,NSW,11.0,2017-12-30,40.0
13599,0,2531,2017-11-20,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1992-10-11 00:00:00,57.72999999999999,Male,48.0,1981-08-20 00:00:00,42.0,Teacher,Property,High Net Worth,N,Yes,8.0,46 Dawn Way,2340.0,NSW,5.0,2017-12-30,40.0
14101,100,3478,2017-11-20,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06 00:00:00,830.2399999999999,Male,54.0,1986-08-08 00:00:00,37.0,Quality Control Specialist,Health,Mass Customer,N,No,17.0,90 Westerfield Street,2880.0,NSW,1.0,2017-12-30,40.0
14196,24,3032,2017-11-20,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,1992-10-02 00:00:00,957.02,Male,53.0,1992-08-02 00:00:00,31.0,Analog Circuit Design manager,Health,Affluent Customer,N,Yes,5.0,7 Lerdahl Court,4207.0,QLD,6.0,2017-12-30,40.0
